qnum,orig_label,question,prompt,response,total,dem,ind,rep
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,Not asked - did not watch or follow,29,12,35,32
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,Totals,99,99,100,100
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,More excited,32,66,18,12
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,Less excited,9,1,15,15
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,About the same,29,27,38,35
75,51,Dnc - More or Less Excited to Vote This Year,Did the Democratic convention make you more or less excited about voting this year?,Not asked - did not watch or follow,29,6,30,39
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Totals,99,101,101,100
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Excellent,24,58,3,13
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Good,10,15,5,13
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Total excellent good,34,73,9,26
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Fair,7,3,9,8
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Poor,13,0,28,14
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Total fair poor,20,4,38,23
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Did not see it,16,12,18,19
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Not asked - did not watch or follow,29,12,35,32
76,52,Rate Harris Dnc Speech,How would you rate Kamala Harris’s speech at the Democratic convention on Thursday night?,Totals,99,100,98,99
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Mostly unifying,32,69,7,23
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Mostly divisive,18,6,36,18
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Not sure,20,12,21,27
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Not asked - did not watch or follow,29,12,35,32
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Totals,99,99,99,100
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Mostly unifying,32,76,4,16
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Mostly divisive,18,5,42,14
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Not sure,20,13,24,31
77,53,Harris Speech More Unifying or Dividing,Which best describes Harris’s speech?,Not asked - did not watch or follow,29,6,30,39
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Mostly unifying,33,71,7,23
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Mostly divisive,23,8,41,25
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Not sure,15,9,17,20
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Not asked - did not watch or follow,29,12,35,32
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Totals,100,100,100,100
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Mostly unifying,33,78,5,12
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Mostly divisive,23,6,51,25
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Not sure,15,9,14,25
78,54,Dnc More Unifying or Dividing,Which best describes the rest of the Democratic convention?,Not asked - did not watch or follow,29,6,30,39
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Totals,99,100,100,100
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Excellent,21,50,3,11
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Good,12,20,5,13
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Total excellent good,33,71,8,24
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Fair,6,3,6,10
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Poor,9,0,22,8
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Total fair poor,16,3,29,19
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Did not see it,22,14,28,25
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Not asked - did not watch or follow,29,12,35,32
79,55,Rate Walz Dnc Speech,How would you rate Tim Walz’s speech at the Democratic National Convention on Wednesday night?,Totals,99,99,99,99
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes,4,6,5,2
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",No,90,91,91,93
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Not sure,6,3,4,6
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Totals,100,100,100,101
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes,4,6,5,4
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",No,90,93,92,90
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Not sure,6,1,3,6
80,56,Ever Used Ivf,"Have you or your spouse/partner used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Totals,100,100,100,100
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Not asked - not used infertility treat,96,94,95,98
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Intrauterine insemination IUI,2,3,2,0
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Hormone assistance,2,2,2,1
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,In vitro fertilization IVF,2,2,2,1
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Other,1,1,0,0
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Not asked - not used infertility treat,96,94,95,96
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Intrauterine insemination IUI,2,2,3,1
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Hormone assistance,2,2,2,4
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,In vitro fertilization IVF,2,2,2,0
81,57,Ivf Treatments Used,Which infertility treatments have you or your spouse/partner used? Select all that apply,Other,1,2,0,2
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",No,57,52,60,60
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes a friend,17,22,16,14
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes a family member,13,15,15,12
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes an acquaintance or colleague,11,14,10,13
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Not sure,10,8,7,9
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",No,57,49,56,52
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes a friend,17,25,18,20
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes a family member,13,17,17,8
82,58,Personally Know Someone Who Has Used Ivf,"Do you personally know anyone else who used in vitro fertilization (IVF), intrauterine insemination (IUI), hormone assistance or other infertility treatments?",Yes an acquaintance or colleague,11,16,10,17
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",More accessible,55,74,44,49
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",Less accessible,4,3,5,3
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",No change,19,9,28,22
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",Not sure,23,13,23,26
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",Totals,101,99,100,100
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",More accessible,55,78,42,48
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",Less accessible,4,1,4,4
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",No change,19,10,30,19
83,59,Ivf More or Less Accessible,"For Americans trying to conceive children, should IVF be...?",Not sure,23,11,25,29
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,The Democratic Party,42,88,8,32
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,The Republican Party,23,1,61,16
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,Not sure,35,12,31,52
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,Totals,100,101,100,100
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,The Democratic Party,42,92,5,34
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,The Republican Party,23,1,60,9
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,Not sure,35,8,35,57
84,60,Party Handling Ivf,Which party do you trust more on the issue of IVF?,Totals,100,101,100,100
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Yes,37,71,11,31
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,No,24,9,45,24
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Not sure,39,20,44,44
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Totals,100,100,100,99
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Yes,37,76,8,35
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,No,24,7,53,17
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Not sure,39,17,39,48
85,61,Do Republicans Want to Limit Ivf Access,Do you think that Republicans want to limit access to IVF?,Totals,100,100,100,100
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Agree,24,18,38,19
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Disagree,43,65,25,43
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Not sure,33,18,36,38
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Totals,100,101,99,100
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Agree,24,15,36,13
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Disagree,43,71,26,45
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Not sure,33,14,38,41
86,62,Agree with Alabama Supreme Court Ruling on Ivf,"In February, the Alabama State Supreme Court declared that stored embryos created through IVF should be considered children and that anyone who",Totals,100,100,100,99
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Approve,60,88,37,61
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Disapprove,14,2,28,13
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Not sure,26,10,34,26
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Totals,100,100,99,100
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Approve,60,92,37,60
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Disapprove,14,2,29,7
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Not sure,26,7,34,33
87,63,Approval of Discussions of Infertility at Dnc,"AttheDemocraticconvention,severalspeakers(includingformerFirstLadyMichelleObamaandvice-presidentialnomineeTimWalz)sharedtheirstruggles",Totals,100,101,100,100
